serialNum,search_url,url,name_eng,name,genres,length,year,imdb_score,downloads,producer,actors
31094,http://www.torec.net/movies_subs.asp?p=15,http://www.torec.net/sub.asp?sub_id=31094,Sudden Death,משחק על זמן,110 דק'  -  דרמה;מתח;פעולה,,1995,5.4,240,פיטר היימס,ריימונד ג'י ברי;פאוורס בות';ז'אן קלוד ואן דאם;דוריאן הארווד;רוס מאלינגר;וויטני רייט;קייט מק'ניל
43908,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43908,Sleep Tight,חלומות מתוקים,אימה;דרמה;מתח,102,2011,7.2,611,ג'יומי בלאגואירו,לואיס טוסאר;טוני קורבילו
33366,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=33366,Open Road,דרך פנויה,דרמה;מתח;פעולה,86,2012,5.1,694,מארקיו גארקיה,ג'ולייט לואיס;אנדי גרסיה;ג'ון סאבאג';אינגריד רוג'רס;קמילה בל;כריסטי קליינוס;קרייג ג'ליס
43909,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43909,Concussion,בלתי הפיך,ביוגרפיה;דרמה;ספורט,123,2015,7.1,"5,646",פיטר לנדסמן,וויל סמית';דיוויד מורס;לוק וילסון;אלק בולדווין;אלברט ברוקס;ארליס הווארד;אדוול אקינו-אגבז'
43562,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43562,Steve Jobs,סטיב ג'ובס,ביוגרפיה,122,2015,7.5,"6,608",דני בויל,קייט ווינסלט;ג'ף דניאלס;מייקל סטלברג;סת' רוגן;מייקל פאסבנדר;קאת'רין וואטרסטון;פרלה הייני-ג'רדין
43850,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43850,Star Wars: The Force Awakens,מלחמת הכוכבים: הכוח מתעורר,מדע בדיוני;פנטזיה;פעולה,136,2015,8.4,"16,334",ג'יי ג'יי אברהמס,הריסון פורד;מארק האמיל;קני בייקר;פיטר מאיו;מקס פון סידוב;אנדי סרקיס;וורויק דייויס
43750,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43750,Forsaken,נשכח,דרמה;מערבון,90,2015,6.6,"2,751",,דמי מור;קיפר סאת'רלנד;דונלד סאת'רלנד;בריאן קוקס
43926,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43926,The Lobster,הלובסטר,דרמה;קומדיה;רומנטיקה,118,2015,7.2,"2,630",יורגוס לנטימוס,קולין פארל;רייצ'ל וייס;לאה סדו;ג'ון סי ריילי;בן ווישואו;ג'סיקה בארדן
43922,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43922,The Good Dinosaur,הדינוזאור הטוב,אנימציה;משפחה;פנטזיה;קומדיה,93,2015,6.8,"3,105",פיטר סוהן,ג'ון ליתגו;פרנסס מקדורמן;ג'ודי גריר;ניל פטריק האריס;ביל היידר
29760,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=29760,The Descendants,היורשים,דרמה;קומדיה,115,2011,7.7,"15,243",אלכסנדר פיין,ג'ורג' קלוני;סקוט מייקל מורגן;מתיו לילארד;ג'ודי גריר;רוברט פורסטר;מאט קורבוי;רוב הב'ל
43939,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43939,Jarhead 3: The Siege,ג'ארהד 3 : המצור,דרמה;מלחמה;פעולה,95,2016,5.1,882,,צ'ארלי וובר
43942,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43942,The Intern,המתמחה,קומדיה,121,2015,7.2,"4,395",ננסי מאיירס,אמליה בראין;אדם דווין;רוברט דה נירו;רנה רוסו;אן האת'וויי;כריסטינה ברוקטו;פיטר ואק
43943,http://www.torec.net/movies_subs.asp?p=11,http://www.torec.net/sub.asp?sub_id=43943,Kung Fu Panda 3,קונג פו פנדה 3,אנימציה;הרפתקאות;משפחה;פעולה;קומדיה,95,2016,7.5,"21,184",ג'ניפר יו,ג'ק בלאק;דסטין הופמן;דיוויד קרוס;ג'יימס הונג;לוסי לו;אנג'לינה ג'ולי;בריאן קרנסטון
3716,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=3716,Second In Command,סגן מפקד,מתח;פעולה,91,2006,5.1,"2,036",סיימון פלאוס,ז'אן קלוד ואן דאם;ג'ולי קוקס;וויליאם טאפלי;אלן מקנה;ראזק אדוטי;וורן דרוסה;סרבן סיליה;קולין סטיטון
5726,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=5726,Jurassic Park,פארק היורה,פעולה;הרפתקאות;אימה;מתח;מדע בדיוני,127,1993,7.8,"4,435",סטיבן שפילברג,סם ניל;לורה דרן;ג'ף גולדבלום;ריצ'רד אטנבורו;בוב פק;מרטין פררו;סמואל ל. ג'קסון;ויין נייט
43777,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=43777,Miss You Already,כבר מתגעגעת,דרמה;קומדיה;רומנטיקה,112,2015,6.7,"1,464",קת'רין הרדוויק,טוני קולט;דומיניק קופר;פאדי קונסידין;נוח האנטלי;שולה אדווסי;ג'ואנה בובין;איליין דיוויס
43763,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=43763,Secret In Their Eyes,הסוד שבעיניים,מיסתורין;מתח,111,2015,6.2,"3,675",בילי ראי,ניקול קידמן;ג'וליה רוברטס;מארק פמיגלייטי;צ'יווטל אגיופור;מייקל קלי;דון הרבי;רוס פרטרידג'
43784,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=43784,The Little Death,חטאים קטנים,קומדיה,95,2014,7.1,"1,166",ג'וש לוסון,לאשי הולם;דיימון הרימן;בוג'אנה נובקוביק;פטריק ברמל
43789,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=43789,The Second Mother,אמא שנייה,דרמה;זר (פורטוגזית),112,2015,8.1,"1,152",אנה מוילרט,רז'ינה קאזה;קמילה מרדילה;מישל ז'ואלזס;קריני טלס;לורנסו מוטרלי;הלנה אלברגריה
16079,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=16079,Dragon Hunters (Chasseurs De Dragons),ציידי הדרקונים,אנימציה;הרפתקאות;פנטזיה,80,2008,6.8,"2,648",,וינסנט לינדון;פורסט וויטקר;פאטריק טימסט;פיליפה נאון;אמנדה ליר;מרי דריון;ג'רמי פרבוסט
869,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=869,Finding Nemo,מוצאים את נמו,"אנימציה, הרפתקאות",100,2003,8.2,"3,880",אנדריי סטנטון,אלברט ברוקס (מרלין);אלן דג'נרס (דורי);אלכסנדר גולד (נמו);וויליאם דפו
1398,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=1398,Garfield,גארפילד: הסרט,"קומדיה, אנימציה, משפחה",80,2004,,"1,047",פיטר יואיט,ביל מאריי;ברקין מאייר;ג'ניפר לאב יואיט;אבן ארנולד
7605,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=7605,Over The Hedge,מעבר ליער,אנימציה;קומדיה;משפחה,83,2006,7.1,"1,800","טים ג'ונסון, קריי קירקפטריק.",ברוס וויליס;גרי שנדלינג;סטיב קארל;וונדה סייקס;וויליאם שטנר;ניק נולטה;אליסון ג'ני;אבריל לוין
14712,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=14712,Mulan,מולאן,אנימציה;הרפתקאות;מוסיקלי;משפחה,88,1998,7.2,"2,182","טוני בנקרופט, בארי קוק",מיגואל פרר;הארווי פיירסטיין;פרדה פו שן;ג'ון פוראיי;ג'יימס הונג;מרים מרגוליס;פאט מוריטה
43971,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43971,Taxi Tehran,מונית בטהרן,דרמה;קומדיה,82,2015,7.5,"1,090",,
31775,http://www.torec.net/movies_subs.asp?p=14,http://www.torec.net/sub.asp?sub_id=31775,ParaNorman,פארנורמן,אנימציה;הרפתקאות;קומדיה,92,2012,7.3,"3,405",כריס באטלר,קודי סמית-מק'פי;טאקר אלבריזי;אנה קנדריק;קייסי אפלק;כריסטופר מינץ-פלאסי;לסלי מאן;ג'ף גרלין;איליין סטריץ';ברנרד היל;ג'ודל פרלנד;טמפסט בלדסו;אלכס בורשטין;ג'ון גודמן;האנה נויס
44006,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=44006,Standoff,לעמוד מנגד,מתח;פעולה,80,2016,5.8,"1,326",,תומס ג'יין;לורנס פישבורן
43762,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43762,Misconduct,ההונאה,דרמה;מתח,106,2016,5.4,"3,973",שינטרו שימוסווה,ג'וש דוהמל;אנתוני הופקינס;אל פאצ'ינו;מאלין אקרמן;אליס איב;ג'וליה סטיילס;גרורי אלן וויליאמס
43972,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43972,Spare Parts,חלקי חילוף,דרמה,114,2015,7.3,"1,152",שון מק'נמרה,ג'ורג' לופז;ג'מי לי קרטיס;קרלוס פנווגה;חוסה ג'וליאן;דוד דל ריו;מריסה טומי
44043,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=44043,Hush,שקט,אימה;מתח 0,81,2016,6.9,973,מייק פלאנגן,ג'ון גלנגר ג'וניור;מייקל טרוקו;סמנתה סלויאן;קייט סיגל
44014,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=44014,Masaan (Fly Away Solo),כבשן,דרמה;רומנטיקה;זר (הינדית),109,2015,8.2,623,ניראג' גייואן,ריצ'ה קהדה;סנג'יי מיסרה;ויקי קושל
43982,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43982,Every Secret Thing,כל דבר סודי,דרמה;פשע;מיסתורין,93,2014,6.1,763,איימי ברג,דיאן ליין;אליזבת בנקס;דקוטה פנינג;דניאל מקדונלד
43589,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43589,A Perfect Day,יום מושלם,דרמה,106,2015,6.9,"2,257",פרננדו לאון דה אראנוה,בניסיו דל טורו;טים רובינס;אולגה קורילנקו;מלאני ת'יארי
44023,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=44023,Omar,עומאר,דרמה;מתח,96,2013,7.6,490,,
44024,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=44024,The 5th Wave,הגל החמישי,הרפתקאות;מדע בדיוני;מתח,112,2016,5.3,"12,653",ג'יי בלייקסון,ליב שרייבר;רון ליוונגסטון;מריה בלו;קלואי גרייס מורץ;מגי סיף;טרי סרפיקו;מארק ג'ון ג'פריס
43873,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43873,Regression,נסיגה,מתח,106,2015,5.7,"1,652",אלחנדרו אמנאבר,אית'ן הוק;אמה ווטסון;אהרון אשמור;דיוויד ת'ווליס;דיבון בוסטיק;דיוויד דנקיק;לותר בלוטיאו
43510,http://www.torec.net/movies_subs.asp?p=10,http://www.torec.net/sub.asp?sub_id=43510,The Revenant,האיש שנולד מחדש,דרמה;הרפתקאות,151,2015,8.3,"46,248",אלחנדרו גונזלס איניאריטו,ליאונרדו דיקפריו;טום הארדי;מק-קיילב ברנט;דומנל גליסון;וויל פולטר;כריסטופר רוסמונד;ברנדן פלצ'ר
43825,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43825,The Hunchback Of Notre Dame,הגיבן מנוטרדאם,אנימציה;דרמה;משפחה,91,1996,6.9,130,"קירק ווייס, גארי טרוסדייל",ביל פאגרבק;טוני ג'יי;צ'רלס קימברו;קווין קליין;דמי מור;פאטריק פייני;פרנק וולקר
43826,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43826,The Black Cauldron,הקדרה השחורה,הרפתקאות;משפחה;פנטזיה,80,1986,7.9,77,,
43549,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43549,Exposed,חשופה,דרמה,102,2016,5.2,"7,481",,קיאנו ריבס;מירה סורבינו;ביג דדי קיין
43670,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43670,The Hunger Games: Mockingjay - Part 2,משחקי הרעב: עורבני חקיין - חלק 2,הרפתקאות;מדע בדיוני,137,2015,7,"18,970",פרנסיס לורנס,ג'ניפר לורנס;ג'וש האצ'רסון;ליאם המסוורת';וודי הארלסון;אליזבת בנקס;ג'וליאן מור;ג'פרי רייט
43284,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43284,Jenny's Wedding,החתונה של ג'ני,קומדיה,94,2015,5.3,"1,932",מרי אגנס דונופוה,קתרין הייגל;טום וילקינסון;לינדה אמונד;גרס גומר;אלקסיס בלדל;מאטהו מטזגר אי;קת'הלין או'מלי
43860,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43860,90 Minutes In Heaven,90 דקות בגן עדן,דרמה,121,2015,4.6,481,,
43823,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43823,The Lady In The Van,הגברת בוואן,ביוגרפיה;דרמה;קומדיה,104,2015,6.9,794,,
43861,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43861,Our Brand Is Crisis,"משברים בע""מ",דרמה;קומדיה,107,2015,6,"1,537",דיוויד גורדון גרין,בילי בוב תורנטון;סנדרה בולוק;חואקים דה אלמיידה;אנתוני מקי;אן דווד;לואיס צ'אווז;סקוט מק'ניירי
43856,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43856,Theeb,ת'יב,הרפתקאות;דרמה;מתח;זר (ערבית),100,2014,7.3,523,נאג'י אבו נאוור,ג'אסיר עיד אל-הוויטט;חוסיין סלמה אל-סווילהלין;חסאן מוטלג אל-מרייה
43906,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43906,The Measure Of A Man,ערכו של אדם,דרמה;זר (צרפתית),93,2015,6.8,252,סטפהיין בריץ,וינסנט לינדון
43907,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43907,The Stanford Prison Experiment,ניסוי הכלא של סטנפורד,דרמה;מתח,122,2015,6.9,"1,038",כריסטופר מקווארי,צ'אנינג טייטום;ג'ובאני ריביסי;ריאן פיליפה;צ'רלי הונאם;ג'סי אייזנברג;קיארן קולקין
43870,http://www.torec.net/movies_subs.asp?p=12,http://www.torec.net/sub.asp?sub_id=43870,Point Break,נקודת פריצה,פעולה;פשע;ספורט,114,2015,5.4,"14,290",אריקסון קור,דלרוי לינדו;ריי ווינסטון;אדגר רמירז;תרזה פלאמר;בויס כריסטופר;ג'יימס באטלר;נומן אקר
44089,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=44089,Dheepan,דיפאן,דרמה;פשע;זר (צרפתית),115,2015,7.2,366,,
44090,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=44090,Ashby,אשבי,דרמה;קומדיה;רומנטיקה,100,2015,6.4,390,טוני מקנמרה,מיקי רורק;נאט וולף;אמה רוברטס;שרה סילברמן;קווין דאן;זצ'רי נייטון;מייקל לרנר
44098,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=44098,Confirmation,באישור,דרמה;היסטוריה,110,2016,7.3,639,,
44049,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=44049,Joy,ג'וי,דרמה;קומדיה,124,2015,6.6,"5,296",דיוויד או ראסל,רוברט דה נירו;בראדלי קופר;אדגר רמירז;ג'ניפר לורנס
43735,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=43735,Krampus,קרמפוס,אימה;פנטזיה;קומדיה 0,98,2015,6.7,"1,384",,
43804,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=43804,Emelie,אמילי,מתח,80,2015,6.1,924,מייקל טלין,שרה בולגר;ג'ושוע ראש;קארלי אדאמס;תומאס באייר
43293,http://www.torec.net/movies_subs.asp?p=9,http://www.torec.net/sub.asp?sub_id=43293,Submerged,שקועים,דרמה;מתח,99,2015,4.9,622,,רוזה סלזאר;ג'ונתן בנט;טלולה ריילי;קיילב האנט;קודי כריסטיאן;גילס מאטי;דנזל וויטאקר
44224,http://www.torec.net/movies_subs.asp?p=7,http://www.torec.net/sub.asp?sub_id=44224,Cemetery of Splendor (Rak Ti Khon Kaen),בית קברות לתפארת,דרמה;פנטזיה,122,2015,7.2,226,,ג'נג'ירה פונגפס;באנלופ לומוני;ג'רינפטרה רואנגם
